Camada_Superior,Camada_Inferior,Vel_proc,Vel_Aplicador,Diametro_Aplicador,Vel_Alimentador,Visc_seg,Temp,Pressao_Aplicador,Pressao_Alimentador,Segmento_Prod_CC,Segmento_Prod_LB
4.85,4.655,80,72.4,216.0,6.1,23.0,28.6,126.5,1920.5,0.0,1.0
4.81,3.95,80,72.4,216.0,6.2,25.8,26.6,156.5,1924.5,0.0,1.0
4.81,3.95,80,72.4,216.0,6.2,25.8,26.6,156.5,1924.5,0.0,1.0
4.65,4.9,80,76.7,209.0,6.0,24.8,27.1,236.0,1714.5,0.0,1.0
4.49,4.9,80,76.7,209.0,6.0,25.4,26.3,245.5,1656.0,0.0,1.0
4.59,4.93,80,77.0,210.0,7.2,22.7,29.0,177.5,1506.0,0.0,1.0
4.43,4.865,80,77.0,210.0,7.2,21.1,30.4,169.0,1492.5,0.0,1.0
4.24,4.525,80,77.0,210.0,7.2,20.6,29.8,161.0,1466.5,0.0,1.0
4.24,4.525,80,77.0,210.0,7.2,20.6,30.6,164.0,1481.5,0.0,1.0
4.14,4.24,80,76.0,210.0,6.7,21.1,29.2,175.0,1557.0,0.0,1.0
4.57,4.47,75,73.9,210.0,6.4,25.4,24.7,178.0,1526.5,0.0,1.0
4.52,4.295,50,70.6,210.0,14.4,14.0,29.7,180.0,679.5,1.0,0.0
4.52,4.295,50,70.6,210.0,14.4,14.0,29.7,180.0,679.5,1.0,0.0
4.65,4.56,50,70.6,210.0,14.5,15.0,26.8,157.0,643.0,1.0,0.0
4.65,4.56,50,70.6,210.0,14.5,15.0,26.8,157.0,643.0,1.0,0.0
4.58,3.79,45,65.6,210.0,15.3,15.7,25.6,155.0,749.0,1.0,0.0
4.58,3.79,45,65.6,210.0,15.3,15.7,25.6,155.0,749.0,1.0,0.0
4.58,3.79,45,65.6,210.0,15.3,15.7,25.6,155.0,749.0,1.0,0.0
4.58,4.345,85,96.3,209.0,12.9,12.7,30.0,213.0,883.0,1.0,0.0
4.58,4.345,85,96.3,209.0,12.9,12.7,30.0,213.0,883.0,1.0,0.0
4.53,4.305,85,96.3,209.0,12.9,12.7,28.8,164.5,853.0,1.0,0.0
4.53,4.305,85,96.3,209.0,12.9,12.7,28.8,164.5,853.0,1.0,0.0
3.94,4.365,85,89.3,209.0,11.3,12.2,29.3,311.5,911.5,1.0,0.0
3.94,4.365,85,89.3,209.0,11.3,12.2,29.3,311.5,911.5,1.0,0.0
4.39,4.035,85,89.3,209.0,11.3,13.5,27.5,270.5,871.0,1.0,0.0
4.39,4.035,85,89.3,209.0,11.3,13.5,27.5,270.5,871.0,1.0,0.0
4.39,4.035,85,89.3,209.0,11.3,13.5,27.5,270.5,871.0,1.0,0.0
4.43,4.33,85,89.3,209.0,11.3,13.9,27.9,276.0,876.0,1.0,0.0
4.43,4.33,85,89.3,209.0,11.3,13.9,27.9,276.0,876.0,1.0,0.0
4.47,4.52,85,89.3,209.0,11.3,13.7,28.9,252.5,863.5,1.0,0.0
4.47,4.52,85,89.3,209.0,11.3,13.7,28.9,252.5,863.5,1.0,0.0
4.42,4.325,85,88.0,209.0,11.3,13.6,28.3,251.5,856.5,1.0,0.0
4.34,4.255,85,88.0,209.0,11.3,14.0,28.1,212.0,830.0,1.0,0.0
4.34,4.255,85,88.0,209.0,11.3,14.0,28.1,212.0,830.0,1.0,0.0
4.42,4.25,85,88.0,209.0,11.3,13.9,28.8,223.0,831.0,1.0,0.0
4.42,4.25,85,88.0,209.0,11.3,13.6,29.5,223.0,836.0,1.0,0.0
4.06,4.355,85,88.0,209.0,11.3,14.4,27.6,193.0,1218.0,1.0,0.0
4.14,4.175,85,86.0,209.0,11.3,14.8,26.8,320.5,1631.0,1.0,0.0
3.83,9.12,70,80.1,209.0,10.3,14.9,26.1,418.5,1670.0,1.0,0.0
3.83,9.12,70,80.1,209.0,10.3,14.9,26.1,418.5,1670.0,1.0,0.0
4.1,4.09,80,86.5,209.0,11.6,16.7,23.7,219.5,1528.0,1.0,0.0
4.1,4.09,80,86.5,209.0,11.6,16.7,23.7,219.5,1528.0,1.0,0.0
4.66,4.475,85,75.8,217.6,6.2,23.0,26.6,192.0,1867.0,0.0,1.0
4.48,4.49,85,75.8,217.6,6.1,21.9,28.3,194.0,1871.0,0.0,1.0
4.39,4.355,85,75.8,217.6,6.1,22.0,26.9,182.0,1850.5,0.0,1.0
4.2,4.53,80,73.5,217.6,6.1,24.1,23.6,187.0,1837.0,0.0,1.0
4.36,4.4,80,73.2,217.6,6.1,22.5,23.8,245.0,1830.5,0.0,1.0
4.69,4.585,80,74.4,217.6,6.1,22.6,24.0,211.5,1741.0,0.0,1.0
4.54,4.615,80,74.5,217.6,6.1,23.2,22.4,388.0,1796.5,0.0,1.0
4.72,4.545,80,80.3,217.6,12.3,18.3,22.2,214.5,1163.0,1.0,0.0
4.72,4.545,80,80.3,217.6,12.3,18.3,22.2,214.5,1163.0,1.0,0.0
4.72,4.545,80,80.3,217.6,12.3,18.3,22.2,214.5,1163.0,1.0,0.0
4.72,4.545,80,80.3,217.6,12.3,18.3,22.2,214.5,1163.0,1.0,0.0
4.67,9.875,80,80.3,217.6,12.3,17.5,23.7,215.0,1166.5,1.0,0.0
4.67,9.875,80,80.3,217.6,12.3,17.5,23.7,215.0,1166.5,1.0,0.0
4.72,4.78,80,80.3,217.6,12.3,17.2,24.7,182.0,1155.0,1.0,0.0
4.72,4.78,80,80.3,217.6,12.3,17.2,24.7,182.0,1155.0,1.0,0.0
4.69,4.595,80,80.3,217.6,12.3,16.6,25.1,194.5,1151.0,0.0,1.0
4.69,4.595,80,80.3,217.6,12.3,16.6,25.1,194.5,1151.0,0.0,1.0
4.85,4.65,80,80.3,217.6,12.3,16.4,25.1,200.0,1147.5,1.0,0.0
4.85,4.65,80,80.3,217.6,12.3,16.4,25.1,200.0,1147.5,1.0,0.0
4.49,4.455,70,76.2,217.6,10.3,15.9,24.9,225.0,1156.0,1.0,0.0
4.46,4.26,70,76.2,217.6,10.3,15.4,24.7,212.0,1153.5,1.0,0.0
4.46,4.26,70,76.2,217.6,10.3,15.4,24.7,212.0,1153.5,1.0,0.0
4.46,4.26,70,76.2,217.6,10.3,15.4,24.7,212.0,1153.5,1.0,0.0
4.48,4.37,70,76.2,217.6,10.3,16.0,25.5,214.5,1144.0,1.0,0.0
4.48,4.37,70,76.2,217.6,10.3,16.0,25.5,214.5,1144.0,1.0,0.0
4.67,4.475,70,72.8,217.6,10.3,16.7,27.6,203.5,1140.0,1.0,0.0
4.44,4.315,70,72.8,217.6,10.3,15.2,30.0,213.5,1139.0,1.0,0.0
4.44,4.315,70,72.8,217.6,10.3,15.2,30.0,213.5,1139.0,1.0,0.0
4.7,4.74,85,85.2,217.6,11.0,15.3,30.0,194.0,1029.5,1.0,0.0
4.88,4.775,85,85.2,217.6,11.0,15.1,29.5,140.0,835.0,1.0,0.0
4.54,4.835,85,85.8,217.6,11.0,14.8,28.9,115.0,784.0,1.0,0.0
4.8,4.975,85,85.8,217.6,11.0,14.1,29.4,116.0,719.5,1.0,0.0
4.62,4.76,85,85.8,217.6,11.0,13.7,29.1,104.0,706.0,1.0,0.0
4.62,4.76,85,85.8,217.6,11.0,13.7,29.1,104.0,706.0,1.0,0.0
4.46,3.875,85,85.8,217.6,11.0,13.0,29.1,102.5,701.5,1.0,0.0
4.3,4.055,80,82.2,217.6,10.3,13.0,28.8,106.5,700.0,1.0,0.0
4.21,4.045,80,80.3,217.6,10.3,13.4,27.8,133.0,803.5,1.0,0.0
4.57,4.26,70,80.3,217.6,10.3,14.0,26.8,116.0,785.0,1.0,0.0
4.54,10.115,70,80.3,217.6,10.3,13.5,28.0,140.0,789.5,1.0,0.0
4.54,10.115,70,80.3,217.6,10.3,13.5,28.0,140.0,789.5,1.0,0.0
4.55,10.58,70,80.3,217.6,10.3,13.7,27.3,133.0,779.0,1.0,0.0
4.55,10.58,70,80.3,217.6,10.3,13.7,27.3,133.0,779.0,1.0,0.0
4.55,10.185,70,76.5,217.6,8.6,13.9,26.4,216.0,1079.0,1.0,0.0
4.55,10.185,70,76.5,217.6,8.6,13.9,26.4,216.0,1079.0,1.0,0.0
3.82,3.63,80,75.9,217.6,7.3,15.2,24.2,283.5,1828.0,1.0,0.0
3.82,3.63,80,75.9,217.6,7.3,15.2,24.2,283.5,1828.0,1.0,0.0
4.06,4.09,85,76.8,210.0,7.7,18.0,30.6,54.5,1411.0,0.0,1.0
4.38,4.3,85,76.8,210.0,7.7,19.3,30.4,187.5,1447.0,0.0,1.0
4.15,4.285,85,76.8,210.0,7.7,19.9,28.2,196.0,1404.0,0.0,1.0
4.27,4.46,85,76.8,210.0,7.7,20.2,28.1,121.5,1350.0,0.0,1.0
4.05,4.365,85,76.8,210.0,7.7,21.2,27.6,211.5,1737.0,0.0,1.0
4.05,4.365,85,76.8,210.0,7.7,21.2,27.6,211.5,1737.0,0.0,1.0
4.52,4.295,85,76.5,209.8,7.9,19.5,29.9,223.5,1024.5,0.0,1.0
4.06,4.415,85,76.5,209.8,7.9,21.1,26.8,230.5,1504.5,0.0,1.0
4.22,4.595,80,75.7,209.8,7.3,23.8,25.2,195.5,1417.5,0.0,1.0
4.22,4.595,80,75.7,209.8,7.3,23.9,23.7,225.5,1454.5,0.0,1.0
4.48,4.745,80,75.1,210.0,7.3,22.6,25.9,240.0,1698.5,0.0,1.0
4.38,4.68,80,75.1,210.0,7.3,22.0,25.8,208.0,1655.5,0.0,1.0
4.38,4.68,80,75.1,210.0,7.3,22.0,25.8,208.0,1655.5,0.0,1.0
4.51,4.705,80,75.1,210.0,7.3,22.4,25.5,186.5,1630.0,0.0,1.0
4.51,4.705,80,75.1,210.0,7.3,22.4,25.5,186.5,1630.0,0.0,1.0
4.44,4.705,80,75.1,210.0,7.3,22.3,26.8,145.0,1645.0,0.0,1.0
4.44,4.705,80,75.1,210.0,7.3,22.3,26.8,145.0,1645.0,0.0,1.0
4.37,4.73,80,75.1,210.0,7.3,21.8,27.6,145.0,1627.5,0.0,1.0
4.37,4.73,80,75.1,210.0,7.3,21.8,27.6,145.0,1627.5,0.0,1.0
4.39,4.58,80,75.1,210.0,7.3,22.2,26.9,173.0,1602.5,0.0,1.0
4.39,4.58,80,75.1,210.0,7.3,22.2,26.9,173.0,1602.5,0.0,1.0
4.01,5.15,85,79.3,223.0,6.0,19.8,29.3,127.5,1419.5,0.0,1.0
4.3,4.82,85,79.3,223.0,6.0,19.8,30.0,121.5,1411.0,0.0,1.0
4.3,4.82,85,79.3,223.0,6.0,19.9,30.5,134.5,1421.0,0.0,1.0
4.39,4.71,85,79.3,223.0,6.0,19.4,29.8,108.0,1389.0,0.0,1.0
4.36,4.905,85,79.3,223.0,6.0,19.4,29.6,98.0,1373.0,0.0,1.0
4.24,5.085,85,79.3,223.0,6.0,19.6,29.6,87.5,1354.0,0.0,1.0
4.12,4.96,85,78.5,223.0,6.0,21.0,28.4,134.5,1452.0,0.0,1.0
3.82,4.975,85,78.5,223.0,5.0,21.8,27.8,285.5,1674.0,0.0,1.0
4.96,5.01,80,78.1,219.5,8.4,18.5,28.1,145.5,1080.0,0.0,1.0
4.58,4.57,75,78.3,219.5,10.5,16.1,24.2,216.0,1095.0,1.0,0.0
4.58,4.57,75,78.3,219.5,10.5,16.1,24.2,216.0,1095.0,1.0,0.0
4.58,4.57,75,78.3,219.5,10.5,16.1,24.2,216.0,1095.0,1.0,0.0
4.31,4.505,75,73.2,219.5,6.8,15.1,26.4,200.0,1079.0,1.0,0.0
4.31,4.505,75,73.2,219.5,6.8,15.1,26.4,200.0,1079.0,1.0,0.0
4.09,4.575,75,73.2,219.5,6.8,14.7,25.2,209.0,1072.0,1.0,0.0
4.09,4.575,75,73.2,219.5,6.8,14.7,25.2,209.0,1072.0,1.0,0.0
4.15,4.205,75,73.2,219.5,6.8,14.9,24.3,203.5,1066.0,1.0,0.0
4.15,4.205,75,73.2,219.5,6.8,14.9,24.3,203.5,1066.0,1.0,0.0
3.84,3.86,75,70.5,219.5,6.0,15.1,24.1,282.5,1361.0,1.0,0.0
3.84,3.86,75,70.5,219.5,6.0,15.1,24.1,282.5,1361.0,1.0,0.0
4.12,4.155,70,66.6,219.5,5.0,17.1,23.7,318.0,1355.5,1.0,0.0
4.12,4.155,70,66.6,219.5,5.0,17.1,23.7,318.0,1355.5,1.0,0.0
4.63,4.385,70,66.6,219.5,5.0,20.0,21.7,223.5,1096.0,1.0,0.0
4.63,4.385,70,66.6,219.5,5.0,20.0,21.7,223.5,1096.0,1.0,0.0
4.36,11.715,70,66.6,219.5,5.0,20.6,20.5,166.5,1075.0,1.0,0.0
4.36,11.715,70,66.6,219.5,5.0,20.6,20.5,166.5,1075.0,1.0,0.0
4.07,8.69,70,66.6,219.5,5.0,21.4,19.7,224.0,1388.0,1.0,0.0
4.07,8.69,70,66.6,219.5,5.0,21.4,19.7,224.0,1388.0,1.0,0.0
4.27,4.545,80,77.6,210.8,7.4,19.6,28.4,184.0,1397.0,0.0,1.0
4.27,4.565,80,77.0,210.8,8.3,20.1,26.9,179.5,1362.0,0.0,1.0
4.03,4.335,80,75.4,210.8,7.2,19.4,27.9,275.5,1703.0,0.0,1.0
4.03,4.335,80,75.4,210.8,7.2,19.4,27.9,275.5,1703.0,0.0,1.0
4.38,4.4,80,75.4,210.8,7.2,21.2,28.2,218.5,1587.0,0.0,1.0
4.38,4.4,80,75.4,210.8,7.2,21.2,28.2,218.5,1587.0,0.0,1.0
4.56,4.33,85,71.9,209.3,6.5,19.8,29.6,190.5,1776.0,0.0,1.0
4.56,4.33,85,79.3,223.0,6.0,19.5,29.3,90.5,1361.0,0.0,1.0
4.37,4.3,85,71.9,209.3,6.5,20.1,28.5,186.5,1769.5,0.0,1.0
4.33,4.46,85,71.9,209.3,6.5,20.3,28.1,181.0,1758.5,0.0,1.0
4.57,4.79,85,73.1,209.3,6.5,21.6,27.7,277.5,1808.0,0.0,1.0
4.3,4.54,85,73.7,209.3,6.5,20.7,28.1,280.0,1806.5,0.0,1.0
4.63,4.365,85,73.7,209.3,6.5,20.2,28.3,262.5,1794.0,0.0,1.0
4.11,4.205,85,71.6,209.3,6.5,20.9,27.4,252.5,1787.5,0.0,1.0
4.49,4.52,85,71.6,209.3,6.5,22.2,26.8,234.0,1755.5,0.0,1.0
4.55,4.695,85,71.6,209.3,6.5,23.3,25.7,239.5,1753.0,0.0,1.0
4.6,5.21,85,71.5,209.3,6.5,24.3,26.1,340.5,1789.5,0.0,1.0
4.8,4.965,80,71.5,209.3,6.5,24.5,25.3,380.5,1816.5,0.0,1.0
4.76,5.04,85,73.3,209.3,6.5,21.6,27.4,273.5,1605.5,0.0,1.0
4.4,4.645,85,73.3,209.3,6.5,21.8,25.8,207.0,1312.5,0.0,1.0
4.51,4.535,85,73.2,213.6,6.2,22.7,27.3,194.0,1881.5,0.0,1.0
4.27,4.355,85,73.2,213.6,6.2,22.1,26.8,179.0,1855.5,0.0,1.0
4.43,4.29,80,73.2,213.6,6.2,21.8,27.0,162.5,1837.5,0.0,1.0
4.82,4.61,80,73.2,213.6,6.2,21.6,27.1,293.5,1756.5,0.0,1.0
4.82,4.61,80,73.2,213.6,6.2,21.6,27.1,293.5,1756.5,0.0,1.0
4.33,4.385,80,74.5,213.6,6.4,21.7,27.3,249.5,1588.5,0.0,1.0
4.33,4.385,80,74.5,213.6,6.4,21.7,27.3,249.5,1588.5,0.0,1.0
4.33,4.385,80,74.5,213.6,6.4,21.7,27.3,249.5,1588.5,0.0,1.0
4.49,4.45,80,73.3,211.8,7.9,21.0,26.6,99.0,1399.5,0.0,1.0
4.36,4.31,80,73.3,211.8,7.9,20.7,26.3,93.5,1424.0,0.0,1.0
4.6,4.43,80,73.3,211.8,7.9,20.1,27.5,87.0,1424.0,0.0,1.0
4.35,4.395,80,73.3,211.8,7.9,20.2,27.2,118.0,1424.0,0.0,1.0
4.33,4.4,80,73.3,211.8,7.9,21.7,25.9,106.0,1401.0,0.0,1.0
4.66,4.765,80,73.3,211.8,7.9,23.6,23.9,90.0,1386.5,0.0,1.0
4.94,4.92,80,73.3,211.8,7.9,23.6,23.6,82.0,1372.0,0.0,1.0
4.46,4.505,80,73.2,211.8,7.9,21.1,26.8,75.0,1355.5,0.0,1.0
4.32,4.13,75,70.2,211.8,7.9,21.1,26.4,83.0,1471.5,0.0,1.0
4.32,4.13,75,70.2,211.8,7.9,21.1,26.4,83.0,1471.5,0.0,1.0
4.69,4.385,75,70.2,211.8,7.9,22.3,25.2,73.5,1461.0,0.0,1.0
4.69,4.385,75,70.2,211.8,7.9,22.3,25.2,73.5,1461.0,0.0,1.0
4.69,4.385,75,70.2,211.8,7.9,21.7,25.7,94.0,1472.5,0.0,1.0
4.69,4.385,75,70.2,211.8,7.9,21.7,25.7,94.0,1472.5,0.0,1.0
4.89,4.14,75,70.9,211.8,7.9,25.3,23.0,92.0,1471.5,0.0,1.0
4.66,4.045,75,75.7,211.8,9.3,23.5,24.3,227.0,1591.5,0.0,1.0
4.66,4.045,75,75.7,211.8,9.3,23.5,24.3,227.0,1591.5,0.0,1.0
4.52,6.48,80,75.7,211.8,9.3,21.8,25.9,203.0,1570.0,0.0,1.0
4.32,4.415,80,74.5,211.8,8.6,21.4,25.6,182.0,1596.0,0.0,1.0
4.15,4.415,80,74.5,211.8,7.5,21.1,26.0,177.5,1703.0,0.0,1.0
4.15,4.415,80,74.5,211.8,7.5,21.1,26.0,177.5,1703.0,0.0,1.0
4.13,4.385,80,74.5,211.8,7.5,22.1,25.6,431.5,1799.0,0.0,1.0
4.3,4.13,80,74.5,211.8,7.5,22.7,25.2,365.0,1744.5,0.0,1.0
4.3,4.13,80,74.5,211.8,7.5,22.7,25.2,365.0,1744.5,0.0,1.0
4.4,4.28,80,74.5,211.8,7.5,23.7,25.0,319.5,1666.5,0.0,1.0
4.96,4.955,80,68.7,210.0,5.6,24.4,25.4,381.5,1708.5,0.0,1.0
4.77,5.025,80,68.7,210.0,5.6,23.6,25.9,370.5,1704.0,0.0,1.0
4.66,5.025,80,68.7,210.0,5.6,22.9,26.4,368.5,1704.5,0.0,1.0
4.45,4.56,80,72.3,213.3,6.3,20.8,27.0,148.0,1361.0,0.0,1.0
4.45,4.56,80,72.3,213.3,6.3,20.8,27.0,148.0,1361.0,0.0,1.0
4.45,4.56,80,68.7,210.0,5.6,23.3,26.0,348.5,1676.5,0.0,1.0
4.45,4.56,80,68.7,210.0,5.6,23.3,26.0,348.5,1676.5,0.0,1.0
4.53,4.96,80,68.7,210.0,5.6,25.1,25.4,338.0,1676.0,0.0,1.0
4.46,4.44,80,70.1,210.0,5.6,21.4,26.8,171.5,1333.0,0.0,1.0
4.24,4.635,80,70.1,210.0,5.6,24.0,24.3,300.0,1542.5,0.0,1.0
4.24,4.635,80,70.1,210.0,5.6,24.0,24.3,300.0,1542.5,0.0,1.0
4.72,4.745,80,78.8,213.3,7.6,17.9,29.7,299.5,1540.0,1.0,0.0
4.49,4.56,70,77.7,213.3,7.6,16.9,30.0,363.5,1564.0,0.0,1.0
4.34,4.105,80,77.7,213.3,7.6,17.5,28.6,304.5,1526.5,1.0,0.0
4.34,4.105,80,77.7,213.3,7.6,17.5,28.6,304.5,1526.5,1.0,0.0
4.49,4.32,80,79.8,213.3,9.2,17.4,27.8,278.0,1499.0,1.0,0.0
4.66,4.47,80,79.8,213.3,9.2,17.6,29.0,279.0,1498.0,1.0,0.0
4.66,4.47,80,79.8,213.3,9.2,17.6,29.0,279.0,1498.0,1.0,0.0
4.64,4.585,80,79.8,213.3,9.2,18.2,28.0,261.0,1476.5,1.0,0.0
4.64,4.585,80,79.8,213.3,9.2,18.2,28.0,261.0,1476.5,1.0,0.0
4.58,4.38,80,79.8,213.3,9.2,17.5,29.5,258.0,1480.5,1.0,0.0
4.43,4.5,85,79.8,213.3,9.2,18.1,28.3,269.5,1485.0,1.0,0.0
4.43,4.5,85,79.8,213.3,9.2,18.1,28.3,269.5,1485.0,1.0,0.0
4.43,4.5,85,79.8,213.3,9.2,18.1,28.3,269.5,1485.0,1.0,0.0
4.64,4.51,80,79.8,213.3,9.2,19.8,25.7,305.0,1482.0,1.0,0.0
4.64,4.51,80,79.8,213.3,9.2,19.8,25.7,305.0,1482.0,1.0,0.0
4.92,5.055,80,84.3,213.3,10.5,16.8,26.8,113.0,891.5,1.0,0.0
4.92,5.055,80,84.3,213.3,10.5,16.8,26.8,113.0,891.5,1.0,0.0
4.59,4.685,80,84.3,213.3,10.5,15.3,26.8,113.0,883.5,1.0,0.0
4.59,4.685,80,84.3,213.3,10.5,15.3,26.8,113.0,883.5,1.0,0.0
4.16,4.495,80,84.3,213.3,10.5,13.8,28.4,122.5,997.5,1.0,0.0
4.16,4.495,80,84.3,213.3,10.5,13.8,28.4,122.5,997.5,1.0,0.0
4.44,4.215,80,84.3,213.3,10.5,13.8,28.3,117.0,987.5,1.0,0.0
4.44,4.215,80,84.3,213.3,10.5,13.8,28.3,117.0,987.5,1.0,0.0
4.44,4.215,80,84.3,213.3,10.5,13.8,28.3,117.0,987.5,1.0,0.0
4.09,4.13,80,82.4,213.3,10.5,14.8,26.1,177.0,1213.0,1.0,0.0
4.09,4.13,80,82.4,213.3,10.5,14.8,26.1,177.0,1213.0,1.0,0.0
4.46,4.555,80,82.4,213.3,10.5,15.9,25.9,150.0,1181.5,1.0,0.0
4.46,4.555,80,82.4,213.3,10.5,15.9,25.9,150.0,1181.5,1.0,0.0
4.17,4.05,80,80.9,213.3,9.4,15.5,26.8,198.0,1311.5,1.0,0.0
4.17,4.05,80,80.9,213.3,9.4,15.5,26.8,198.0,1311.5,1.0,0.0
4.17,4.05,80,80.9,213.3,9.4,15.5,26.8,198.0,1311.5,1.0,0.0
4.32,4.49,85,85.4,213.3,10.7,15.2,27.5,182.0,1303.5,1.0,0.0
4.3,4.555,85,85.4,213.3,10.7,14.7,29.1,180.0,1302.5,1.0,0.0
4.26,4.35,85,85.4,213.3,10.7,15.0,27.9,178.0,1297.0,1.0,0.0
3.98,4.08,85,82.9,213.3,9.2,15.2,27.7,212.0,1427.5,1.0,0.0
4.2,4.235,80,80.5,213.3,9.2,16.2,26.9,229.0,1494.5,1.0,0.0
4.25,4.31,80,80.5,213.3,9.2,16.9,26.1,275.0,1516.0,1.0,0.0
4.3,4.01,80,80.5,213.3,9.2,17.3,25.9,263.0,1509.0,1.0,0.0
4.46,3.88,80,80.5,213.3,9.2,17.8,25.4,265.5,1497.0,1.0,0.0
4.87,4.07,80,80.5,213.3,9.2,18.8,24.5,199.5,1431.0,1.0,0.0
4.54,8.195,70,75.2,213.3,10.1,17.5,26.1,176.0,1432.5,1.0,0.0
4.54,8.195,70,75.2,213.3,10.1,17.5,26.1,176.0,1432.5,1.0,0.0
4.54,8.195,70,75.2,213.3,10.1,17.5,26.1,176.0,1432.5,1.0,0.0
4.05,8.38,70,75.2,213.3,7.5,19.6,23.4,355.0,1756.5,1.0,0.0
4.05,8.38,70,75.2,213.3,7.5,19.6,23.4,355.0,1756.5,1.0,0.0
4.46,4.745,80,72.3,213.3,6.3,21.4,26.9,156.0,1399.5,0.0,1.0
4.46,4.745,80,72.3,213.3,6.3,21.4,26.9,156.0,1399.5,0.0,1.0
4.47,4.525,80,72.3,213.3,6.3,22.1,26.6,132.0,1366.5,0.0,1.0
4.56,4.57,80,72.3,213.3,6.3,21.0,27.3,144.5,1362.5,0.0,1.0
4.37,4.465,80,72.3,213.3,6.3,20.6,28.3,138.0,1353.0,0.0,1.0
4.09,4.34,80,72.3,213.3,6.3,19.6,29.0,176.5,1470.5,0.0,1.0
4.18,4.57,80,72.3,213.3,6.3,20.9,27.1,207.0,1592.0,0.0,1.0
4.04,4.57,80,72.3,213.3,6.3,21.0,27.6,335.5,1613.5,0.0,1.0
4.04,4.57,80,72.3,213.3,6.3,21.0,27.6,335.5,1613.5,0.0,1.0
4.2,4.455,80,72.3,213.3,6.3,21.4,28.6,263.5,1542.0,0.0,1.0
4.2,4.455,80,72.3,213.3,6.3,21.4,28.6,263.5,1542.0,0.0,1.0
4.2,4.455,80,72.3,213.3,6.3,21.4,28.6,263.5,1542.0,0.0,1.0
4.2,4.455,80,72.3,213.3,6.3,21.4,28.6,263.5,1542.0,0.0,1.0
4.32,4.5,80,68.7,211.9,6.3,20.1,29.0,213.0,1802.0,0.0,1.0
4.32,4.5,80,68.7,211.9,6.3,20.1,29.0,213.0,1802.0,0.0,1.0
4.34,4.405,80,68.7,211.9,6.3,20.4,29.5,208.5,1793.0,0.0,1.0
4.27,4.42,80,68.7,211.9,6.3,20.9,27.0,179.5,1764.0,0.0,1.0
4.42,4.52,80,68.7,211.9,6.3,21.5,27.3,167.5,1755.5,0.0,1.0
4.44,4.435,85,72.0,211.9,6.3,21.2,27.1,163.5,1750.5,0.0,1.0
4.34,4.365,80,68.3,211.9,6.3,20.9,27.8,169.5,1745.0,0.0,1.0
4.4,4.49,80,68.3,211.9,6.3,21.7,28.5,150.0,1733.5,0.0,1.0
4.4,4.49,80,68.3,211.9,6.3,21.7,28.5,150.0,1733.5,0.0,1.0
4.97,4.985,80,68.5,211.9,5.2,26.8,26.3,177.0,1889.0,0.0,1.0
4.97,4.985,80,68.5,211.9,5.2,26.8,26.3,177.0,1889.0,0.0,1.0
4.62,7.62,80,74.6,211.9,6.1,22.3,25.1,376.5,1851.5,0.0,1.0
4.4,5.57,80,74.6,211.9,6.1,21.2,26.3,345.0,1829.5,0.0,1.0
4.47,4.355,80,76.3,211.9,6.1,20.8,25.6,270.0,1748.5,0.0,1.0
4.51,4.455,80,76.3,211.9,6.1,20.3,25.8,221.5,1705.5,0.0,1.0
4.62,4.445,80,76.3,211.9,6.1,20.9,24.5,233.0,1701.5,0.0,1.0
4.62,4.445,80,76.3,211.9,6.1,20.9,24.5,233.0,1701.5,0.0,1.0
4.84,4.78,80,76.3,211.9,6.1,24.7,19.7,213.0,1534.0,0.0,1.0
4.84,4.78,80,76.3,211.9,6.1,24.7,19.7,213.0,1534.0,0.0,1.0
4.22,4.18,85,86.3,211.0,8.6,15.8,26.4,63.0,787.0,1.0,0.0
4.22,4.18,85,86.3,211.0,8.6,15.8,26.4,63.0,787.0,1.0,0.0
4.16,4.09,70,77.0,211.0,8.6,17.3,23.1,129.5,801.5,1.0,0.0
4.68,4.635,80,81.8,211.0,10.2,18.2,22.5,67.0,763.0,1.0,0.0
4.68,4.635,80,81.8,211.0,10.2,17.6,22.9,71.0,766.0,1.0,0.0
4.7,4.615,80,81.8,211.0,10.2,19.6,22.6,192.0,808.0,1.0,0.0
4.56,4.45,80,81.8,211.0,10.2,17.8,23.2,194.0,802.5,0.0,1.0
4.56,4.45,80,81.8,211.0,10.2,17.8,23.2,194.0,802.5,0.0,1.0
4.19,4.03,80,80.1,211.0,10.2,15.9,24.1,219.0,924.5,1.0,0.0
4.19,4.03,80,80.1,211.0,10.2,15.9,24.1,219.0,924.5,1.0,0.0
4.36,4.175,80,80.1,211.0,10.2,16.5,22.9,193.5,899.0,1.0,0.0
4.36,4.175,80,80.1,211.0,10.2,16.5,22.9,193.5,899.0,1.0,0.0
4.22,4.505,80,80.1,211.0,10.2,18.2,20.9,189.0,888.5,1.0,0.0
4.22,4.505,80,80.1,211.0,10.2,18.2,20.9,189.0,888.5,1.0,0.0
4.11,8.26,80,80.1,211.0,10.2,17.7,22.1,172.5,869.5,1.0,0.0
4.11,8.26,80,80.1,211.0,10.2,17.7,22.1,172.5,869.5,1.0,0.0
4.27,4.505,80,80.1,211.0,10.2,18.1,22.3,129.5,831.5,1.0,0.0
4.28,4.115,80,80.1,211.0,8.9,19.0,23.2,128.0,872.5,1.0,0.0
